id,player_statistic_id,type_id,value
37932504,1478874182,1584,"{""total"":88.95}"
39047657,1478874182,9676,"{""average"":""0.11""}"
37932599,1478874182,27255,"{""crosses_blocked"":106}"
37932508,1324089195,40,"{""total"":24}"
37932762,1324089195,41,"{""total"":19}"
37932755,1324089195,42,"{""total"":53}"
44830326,1324089195,51,"{""total"":2}"
39237133,1324089195,52,"{""total"":6,""goals"":6,""penalties"":0}"
38173403,1324089195,56,"{""total"":51}"
37932758,1324089195,58,"{""total"":14}"
38483965,1324089195,59,"{""in"":4,""out"":6}"
37932771,1324089195,78,"{""total"":65}"
39047644,1324089195,79,"{""total"":7}"
37932724,1324089195,80,"{""total"":1746}"
38593035,1324089195,84,"{""total"":8,""home"":2,""away"":6}"
38062328,1324089195,86,"{""total"":20}"
37932655,1324089195,88,"{""total"":37}"
37932556,1324089195,94,"{""total"":28}"
37932624,1324089195,96,"{""total"":51}"
38062255,1324089195,97,"{""total"":9}"
37932779,1324089195,98,"{""total"":108}"
37932435,1324089195,99,"{""total"":29}"
38483944,1324089195,100,"{""total"":13}"
38062256,1324089195,101,"{""total"":20}"
37932581,1324089195,105,"{""total"":335}"
37932597,1324089195,106,"{""total"":156}"
37932468,1324089195,107,"{""total"":15}"
38062259,1324089195,108,"{""total"":47}"
38062260,1324089195,109,"{""total"":26}"
37932572,1324089195,110,"{""total"":51}"
37932457,1324089195,116,"{""total"":1467}"
38062286,1324089195,117,"{""total"":80}"
37932747,1324089195,118,"{""average"":7.36,""highest"":9.06,""lowest"":6.3}"
37932709,1324089195,119,"{""total"":2858}"
37932688,1324089195,122,"{""total"":168}"
37932695,1324089195,123,"{""total"":99}"
43879221,1324089195,124,"{""total"":6}"
43910693,1324089195,125,"{""total"":2}"
38483914,1324089195,194,"{""total"":9,""home"":6,""away"":3}"
39237298,1324089195,214,"{""total"":17}"
39237091,1324089195,215,"{""total"":9}"
39237182,1324089195,216,"{""total"":9}"
37932477,1324089195,321,"{""total"":35}"
37932684,1324089195,322,"{""total"":31}"
38805254,1324089195,323,"{""total"":4}"
38483906,1324089195,580,"{""total"":14}"
44149190,1324089195,581,"{""total"":7}"
37932450,1324089195,1584,"{""total"":84.02}"
39237217,1324089195,9676,"{""average"":""0.17""}"
37932549,1324089195,27255,"{""crosses_blocked"":79}"
38062397,1324089187,41,"{""total"":25}"
38062389,1324089187,42,"{""total"":79}"
38593014,1324089187,51,"{""total"":5}"
38062322,1324089187,52,"{""total"":7,""goals"":7,""penalties"":0}"
38062314,1324089187,56,"{""total"":21}"
38389420,1324089187,58,"{""total"":22}"
38173466,1324089187,59,"{""in"":5,""out"":20}"
38173421,1324089187,64,"{""total"":4}"
38062414,1324089187,78,"{""total"":24}"
43879189,1324089187,79,"{""total"":3}"
38062360,1324089187,80,"{""total"":562}"
38867771,1324089187,84,"{""total"":3,""home"":3,""away"":0}"
38062403,1324089187,86,"{""total"":32}"
38062326,1324089187,88,"{""total"":28}"
38062295,1324089187,94,"{""total"":25}"
38062316,1324089187,96,"{""total"":24}"
44149191,1324089187,97,"{""total"":3}"
38062422,1324089187,98,"{""total"":63}"
38062258,1324089187,99,"{""total"":11}"
38483959,1324089187,100,"{""total"":9}"
38062282,1324089187,101,"{""total"":10}"
38062303,1324089187,105,"{""total"":228}"
38062305,1324089187,106,"{""total"":100}"
38483902,1324089187,107,"{""total"":11}"
38173402,1324089187,108,"{""total"":87}"
38173404,1324089187,109,"{""total"":42}"
38062301,1324089187,110,"{""total"":25}"
38062265,1324089187,116,"{""total"":474}"
38062341,1324089187,117,"{""total"":35}"
38062377,1324089187,118,"{""average"":7.04,""highest"":9.7,""lowest"":6.04}"
38062353,1324089187,119,"{""total"":1968}"
38483960,1324089187,122,"{""total"":19}"
38483961,1324089187,123,"{""total"":13}"
38389364,1324089187,194,"{""total"":8,""home"":4,""away"":4}"
39237297,1324089187,214,"{""total"":17}"
39237090,1324089187,215,"{""total"":9}"
39237179,1324089187,216,"{""total"":5}"
38062267,1324089187,321,"{""total"":31}"
38062343,1324089187,322,"{""total"":26}"
37932495,1324089187,323,"{""total"":6}"
38389359,1324089187,580,"{""total"":6}"
38173393,1324089187,581,"{""total"":15}"
38062261,1324089187,1584,"{""total"":84.34}"
38062373,1324089187,9676,"{""average"":""0.22""}"
38062289,1324089187,27255,"{""crosses_blocked"":52}"
38062331,1324089187,27259,"{""total"":1,""average"":32}"
38805255,1324089185,40,"{""total"":11}"
44212208,1324089185,41,"{""total"":5}"
44149202,1324089185,42,"{""total"":11}"
44149200,1324089185,52,"{""total"":1,""goals"":1,""penalties"":0}"
38805267,1324089185,56,"{""total"":6}"
44212207,1324089185,58,"{""total"":5}"
38805280,1324089185,59,"{""in"":7,""out"":7}"
46082059,1324089185,64,"{""total"":1}"
38805281,1324089185,78,"{""total"":9}"
46082058,1324089185,79,"{""total"":1}"
38805278,1324089185,80,"{""total"":690}"
44430097,1324089185,84,"{""total"":1,""home"":1,""away"":0}"
44149203,1324089185,86,"{""total"":3}"
38805271,1324089185,88,"{""total"":14}"
44149197,1324089185,94,"{""total"":8}"
38805268,1324089185,96,"{""total"":11}"
38867744,1324089185,97,"{""total"":4}"
38805282,1324089185,98,"{""total"":42}"
38867739,1324089185,99,"{""total"":8}"
38805272,1324089185,100,"{""total"":13}"
38867745,1324089185,101,"{""total"":19}"
38805265,1324089185,105,"{""total"":83}"
38805266,1324089185,106,"{""total"":48}"
38805251,1324089185,107,"{""total"":24}"
38991353,1324089185,108,"{""total"":13}"
38991354,1324089185,109,"{""total"":7}"
38867749,1324089185,110,"{""total"":8}"
38805249,1324089185,116,"{""total"":610}"
44212206,1324089185,117,"{""total"":11}"
38805279,1324089185,118,"{""average"":7.03,""highest"":7.8,""lowest"":6.4}"
38805277,1324089185,119,"{""total"":973}"
38805275,1324089185,122,"{""total"":69}"
38805276,1324089185,123,"{""total"":37}"
45850984,1324089185,124,"{""total"":1}"
45525884,1324089185,194,"{""total"":4,""home"":3,""away"":1}"
43697474,1324089185,214,"{""total"":8}"
43697467,1324089185,215,"{""total"":4}"
43697471,1324089185,216,"{""total"":6}"
38805253,1324089185,321,"{""total"":18}"
38805274,1324089185,322,"{""total"":11}"
39047645,1324089185,323,"{""total"":11}"
45794816,1324089185,571,"{""total"":1}"
44212186,1324089185,580,"{""total"":3}"
46037468,1324089185,581,"{""total"":1}"
38805244,1324089185,1584,"{""total"":88.41}"
44149201,1324089185,9676,"{""average"":""0.05""}"
38805263,1324089185,27255,"{""crosses_blocked"":34}"
44907531,1690360993,41,"{""total"":1}"
44638679,1690360993,42,"{""total"":3}"
44212214,1690360993,51,"{""total"":2}"
45794817,1690360993,52,"{""total"":1,""goals"":1,""penalties"":0}"
44638675,1690360993,56,"{""total"":3}"
44638680,1690360993,58,"{""total"":1}"
44212217,1690360993,59,"{""in"":7,""out"":1}"
44638682,1690360993,78,"{""total"":2}"
44907516,1690360993,79,"{""total"":1}"
44212215,1690360993,80,"{""total"":50}"
44212219,1690360993,84,"{""total"":1,""home"":1,""away"":0}"
45794819,1690360993,86,"{""total"":1}"
44638683,1690360993,98,"{""total"":3}"
45244419,1690360993,99,"{""total"":1}"
45137101,1690360993,100,"{""total"":2}"
45794815,1690360993,101,"{""total"":1}"
44638672,1690360993,105,"{""total"":14}"
44638673,1690360993,106,"{""total"":5}"
44638670,1690360993,108,"{""total"":5}"
44638671,1690360993,109,"{""total"":3}"
44212210,1690360993,116,"{""total"":41}"
44907527,1690360993,117,"{""total"":6}"
44212216,1690360993,118,"{""average"":6.9,""highest"":7.47,""lowest"":6.41}"
44212213,1690360993,119,"{""total"":184}"
45137102,1690360993,122,"{""total"":4}"
45137103,1690360993,123,"{""total"":1}"
44907520,1690360993,194,"{""total"":4,""home"":4,""away"":0}"
44212218,1690360993,214,"{""total"":6}"
44638676,1690360993,216,"{""total"":2}"
44212211,1690360993,321,"{""total"":8}"
46082060,1690360993,322,"{""total"":1}"
43990399,1690360993,323,"{""total"":17}"
44907518,1690360993,580,"{""total"":2}"
44907519,1690360993,581,"{""total"":1}"
44212209,1690360993,1584,"{""total"":82}"
45794818,1690360993,9676,"{""average"":""0.06""}"
44638669,1690360993,27255,"{""crosses_blocked"":2}"
38389352,1324089186,40,"{""total"":2}"
38689155,1324089186,41,"{""total"":8}"
37932851,1324089186,42,"{""total"":20}"
43946290,1324089186,47,"{""total"":0,""won"":2,""scored"":0,""committed"":1,""saved"":0,""missed"":0}"
38991361,1324089186,52,"{""total"":1,""goals"":1,""penalties"":0}"
37932748,1324089186,56,"{""total"":67}"
37932853,1324089186,58,"{""total"":12}"
38062479,1324089186,59,"{""in"":0,""out"":5}"
45965857,1324089186,64,"{""total"":1}"
37932858,1324089186,78,"{""total"":110}"
38483924,1324089186,79,"{""total"":2}"
37932828,1324089186,80,"{""total"":2113}"
37932860,1324089186,84,"{""total"":10,""home"":4,""away"":6}"
38991365,1324089186,86,"{""total"":3}"
37932789,1324089186,88,"{""total"":42}"
38062400,1324089186,94,"{""total"":26}"
38062439,1324089186,96,"{""total"":57}"
38483930,1324089186,97,"{""total"":11}"
37932859,1324089186,98,"{""total"":10}"
37932525,1324089186,99,"{""total"":5}"
37932803,1324089186,100,"{""total"":48}"
38173423,1324089186,101,"{""total"":50}"
37932708,1324089186,105,"{""total"":391}"
37932722,1324089186,106,"{""total"":231}"
38062356,1324089186,107,"{""total"":36}"
38062404,1324089186,108,"{""total"":51}"
38062411,1324089186,109,"{""total"":29}"
37932699,1324089186,110,"{""total"":28}"
37932555,1324089186,116,"{""total"":1907}"
37932807,1324089186,117,"{""total"":30}"
37932843,1324089186,118,"{""average"":7.28,""highest"":8.33,""lowest"":6.38}"
37932824,1324089186,119,"{""total"":3266}"
37932819,1324089186,122,"{""total"":149}"
38062466,1324089186,123,"{""total"":93}"
38483982,1324089186,124,"{""total"":4}"
38483984,1324089186,125,"{""total"":1}"
38389355,1324089186,194,"{""total"":10,""home"":6,""away"":4}"
39237324,1324089186,214,"{""total"":19}"
39237119,1324089186,215,"{""total"":9}"
39237214,1324089186,216,"{""total"":9}"
37932586,1324089186,321,"{""total"":37}"
37932813,1324089186,322,"{""total"":37}"
38483927,1324089186,580,"{""total"":5}"
44149199,1324089186,581,"{""total"":1}"
37932540,1324089186,1584,"{""total"":90.25}"
38991363,1324089186,9676,"{""average"":""0.03""}"
38483940,1324089186,27255,"{""crosses_blocked"":5}"
38689162,1324089207,41,"{""total"":11}"
38173482,1324089207,42,"{""total"":22}"
43910668,1324089207,51,"{""total"":2}"
37932745,1324089207,56,"{""total"":20}"
38173484,1324089207,58,"{""total"":8}"
38173486,1324089207,59,"{""in"":12,""out"":6}"
37932845,1324089207,78,"{""total"":45}"
43910629,1324089207,79,"{""total"":1}"
37932816,1324089207,80,"{""total"":1207}"
38062465,1324089207,84,"{""total"":4,""home"":0,""away"":4}"
38689163,1324089207,86,"{""total"":5}"
37932764,1324089207,88,"{""total"":26}"
37932672,1324089207,94,"{""total"":17}"
38062376,1324089207,96,"{""total"":21}"
38592958,1324089207,97,"{""total"":8}"
37932848,1324089207,98,"{""total"":52}"
38689110,1324089207,99,"{""total"":12}"
38062399,1324089207,100,"{""total"":24}"
37932626,1324089207,101,"{""total"":41}"
37932718,1324089207,105,"{""total"":162}"
37932728,1324089207,106,"{""total"":77}"
38867741,1324089207,107,"{""total"":9}"
37932683,1324089207,108,"{""total"":15}"
37932692,1324089207,109,"{""total"":4}"
37932701,1324089207,110,"{""total"":24}"
37932554,1324089207,116,"{""total"":1076}"
38062406,1324089207,117,"{""total"":22}"
37932832,1324089207,118,"{""average"":6.91,""highest"":8.1,""lowest"":6.1}"
37932806,1324089207,119,"{""total"":1851}"
38062415,1324089207,122,"{""total"":73}"
38062418,1324089207,123,"{""total"":41}"
43879205,1324089207,194,"{""total"":6,""home"":4,""away"":2}"
43697552,1324089207,214,"{""total"":14}"
43697541,1324089207,215,"{""total"":8}"
43697545,1324089207,216,"{""total"":9}"
37932570,1324089207,321,"{""total"":31}"
37932798,1324089207,322,"{""total"":19}"
43879202,1324089207,323,"{""total"":13}"
44830327,1324089207,571,"{""total"":1}"
46037470,1324089207,580,"{""total"":1}"
39047646,1324089207,581,"{""total"":4}"
37932544,1324089207,1584,"{""total"":89.15}"
37932663,1324089207,27255,"{""crosses_blocked"":40}"
37932836,1370995314,59,"{""in"":3,""out"":0}"
44430099,1370995314,78,"{""total"":1}"
37932777,1370995314,80,"{""total"":16}"
37932752,1370995314,88,"{""total"":2}"
37932711,1370995314,105,"{""total"":3}"
44430096,1370995314,106,"{""total"":1}"
37932691,1370995314,108,"{""total"":1}"
37932600,1370995314,116,"{""total"":11}"
44430098,1370995314,117,"{""total"":1}"
37932794,1370995314,118,"{""average"":6.6,""highest"":7.04,""lowest"":6.3}"
37932766,1370995314,119,"{""total"":71}"
44430100,1370995314,214,"{""total"":1}"
44080550,1370995314,215,"{""total"":1}"
43697742,1370995314,216,"{""total"":1}"
37932622,1370995314,321,"{""total"":3}"
37932639,1370995314,323,"{""total"":12}"
37932585,1370995314,1584,"{""total"":68.75}"
45137104,1752137090,323,"{""total"":1}"
44638668,1703304773,323,"{""total"":2}"
44072273,1449405043,47,"{""total"":0,""won"":0,""scored"":0,""committed"":1,""saved"":0,""missed"":0}"
44072271,1449405043,56,"{""total"":1}"
43910655,1449405043,57,"{""total"":19}"
43910645,1449405043,80,"{""total"":170}"
43910632,1449405043,88,"{""total"":9}"
44907512,1449405043,96,"{""total"":1}"
43910659,1449405043,104,"{""total"":18}"
44072270,1449405043,105,"{""total"":2}"
44907511,1449405043,106,"{""total"":1}"
44907508,1449405043,107,"{""total"":1}"
43910623,1449405043,116,"{""total"":140}"
43910653,1449405043,118,"{""average"":6.7,""highest"":7.14,""lowest"":6.15}"
43910641,1449405043,119,"{""total"":540}"
43910638,1449405043,122,"{""total"":40}"
43910639,1449405043,123,"{""total"":10}"
44907510,1449405043,194,"{""total"":1,""home"":1,""away"":0}"
43910672,1449405043,214,"{""total"":3}"
44072272,1449405043,216,"{""total"":3}"
43910625,1449405043,321,"{""total"":6}"
43910636,1449405043,322,"{""total"":6}"
37932487,1449405043,323,"{""total"":30}"
44830324,1449405043,571,"{""total"":1}"
43910620,1449405043,1584,"{""total"":82.35}"
44904656,1719726713,41,"{""total"":2}"
44904655,1719726713,42,"{""total"":2}"
45104706,1719726713,51,"{""total"":2}"
44757182,1719726713,56,"{""total"":3}"
45509508,1719726713,59,"{""in"":2,""out"":0}"
44904657,1719726713,78,"{""total"":9}"
44666674,1719726713,80,"{""total"":266}"
44757188,1719726713,84,"{""total"":2,""home"":1,""away"":1}"
44666664,1719726713,88,"{""total"":9}"
44757180,1719726713,94,"{""total"":2}"
44757183,1719726713,96,"{""total"":2}"
45104700,1719726713,97,"{""total"":1}"
45104708,1719726713,98,"{""total"":1}"
44666666,1719726713,100,"{""total"":5}"
44666653,1719726713,101,"{""total"":18}"
44666658,1719726713,105,"{""total"":48}"
44666659,1719726713,106,"{""total"":28}"
44666651,1719726713,107,"{""total"":8}"
44666655,1719726713,108,"{""total"":15}"
44666656,1719726713,109,"{""total"":9}"
44666657,1719726713,110,"{""total"":3}"
44666650,1719726713,116,"{""total"":237}"
44666667,1719726713,117,"{""total"":3}"
44666677,1719726713,118,"{""average"":6.85,""highest"":7.66,""lowest"":6.32}"
44666672,1719726713,119,"{""total"":488}"
44666670,1719726713,122,"{""total"":11}"
44666671,1719726713,123,"{""total"":5}"
45104701,1719726713,194,"{""total"":2,""home"":0,""away"":2}"
45104709,1719726713,214,"{""total"":3}"
44666654,1719726713,215,"{""total"":2}"
44904653,1719726713,216,"{""total"":2}"
44666652,1719726713,321,"{""total"":7}"
44666668,1719726713,322,"{""total"":5}"
45509506,1719726713,323,"{""total"":6}"
44757179,1719726713,580,"{""total"":1}"
44666649,1719726713,1584,"{""total"":89.1}"
45104703,1719726713,27255,"{""crosses_blocked"":1}"
44072269,1324089189,41,"{""total"":1}"
43910674,1324089189,42,"{""total"":2}"
43910635,1324089189,52,"{""total"":1,""goals"":1,""penalties"":0}"
44041184,1324089189,56,"{""total"":2}"
38389373,1324089189,59,"{""in"":2,""out"":2}"
38483970,1324089189,78,"{""total"":7}"
38389361,1324089189,80,"{""total"":279}"
44041189,1324089189,84,"{""total"":1,""home"":0,""away"":1}"
43910677,1324089189,86,"{""total"":1}"
43910637,1324089189,88,"{""total"":3}"
44041181,1324089189,94,"{""total"":3}"
43910624,1324089189,97,"{""total"":1}"
38389346,1324089189,100,"{""total"":2}"
38389335,1324089189,101,"{""total"":10}"
38389337,1324089189,105,"{""total"":25}"
38483923,1324089189,106,"{""total"":13}"
43910618,1324089189,107,"{""total"":5}"
38483915,1324089189,108,"{""total"":1}"
38483921,1324089189,109,"{""total"":1}"
38389336,1324089189,110,"{""total"":5}"
38389329,1324089189,116,"{""total"":258}"
44072267,1324089189,117,"{""total"":2}"
38389368,1324089189,118,"{""average"":6.9,""highest"":7.85,""lowest"":6.1}"
38389357,1324089189,119,"{""total"":364}"
38389353,1324089189,122,"{""total"":9}"
38389354,1324089189,123,"{""total"":6}"
38389333,1324089189,194,"{""total"":3,""home"":0,""away"":3}"
43685291,1324089189,214,"{""total"":4}"
44041182,1324089189,215,"{""total"":1}"
44072268,1324089189,216,"{""total"":1}"
38389331,1324089189,321,"{""total"":6}"
38389351,1324089189,322,"{""total"":4}"
38173389,1324089189,323,"{""total"":11}"
44072266,1324089189,571,"{""total"":1}"
44072265,1324089189,580,"{""total"":2}"
44212161,1324089189,581,"{""total"":2}"
38389328,1324089189,1584,"{""total"":92.47}"
43910661,1324089189,9676,"{""average"":""0.07""}"
38173455,1324089211,41,"{""total"":29}"
37932850,1324089211,42,"{""total"":76}"
37932818,1324089211,51,"{""total"":25}"
38062297,1324089211,52,"{""total"":10,""goals"":10,""penalties"":0}"
37932720,1324089211,56,"{""total"":35}"
38389398,1324089211,58,"{""total"":12}"
37932855,1324089211,59,"{""in"":2,""out"":22}"
38689141,1324089211,64,"{""total"":6}"
38689166,1324089211,78,"{""total"":22}"
38062272,1324089211,79,"{""total"":5}"
37932823,1324089211,80,"{""total"":386}"
46037469,1324089211,83,"{""total"":1,""home"":0,""away"":1}"
38173469,1324089211,84,"{""total"":7,""home"":4,""away"":3}"
37932852,1324089211,86,"{""total"":35}"
37932761,1324089211,88,"{""total"":23}"
38062277,1324089211,94,"{""total"":41}"
38062291,1324089211,96,"{""total"":29}"
38991351,1324089211,97,"{""total"":3}"
39237358,1324089211,98,"{""total"":4}"
39237094,1324089211,99,"{""total"":1}"
38483972,1324089211,100,"{""total"":3}"
38062275,1324089211,101,"{""total"":15}"
37932671,1324089211,105,"{""total"":234}"
38062284,1324089211,106,"{""total"":91}"
38173388,1324089211,107,"{""total"":22}"
38062278,1324089211,108,"{""total"":50}"
38173401,1324089211,109,"{""total"":19}"
38173405,1324089211,110,"{""total"":11}"
37932532,1324089211,116,"{""total"":298}"
37932792,1324089211,117,"{""total"":28}"
37932840,1324089211,118,"{""average"":7.01,""highest"":9,""lowest"":5.99}"
37932812,1324089211,119,"{""total"":2238}"
37932804,1324089211,122,"{""total"":10}"
37932809,1324089211,123,"{""total"":7}"
45706843,1324089211,124,"{""total"":1}"
45706844,1324089211,125,"{""total"":1}"
38389349,1324089211,194,"{""total"":7,""home"":3,""away"":4}"
